vibrational_f	angmom_total_f	vibrational_i	angmom_total_i	transition_wavenumber	unc	lambda	unc	einstein_coefficient	unc	Atot	energy_f	unc	Tu	degeneracy
8	10	1	10	20515.971399	0.004	0.487425129	9E-08	2.01E-10	2.03E-10	4.37E-06	-5718.360328	0.005	43738.4	21
8	10	1	8	22392.126727	0.004	0.44658554	7E-08	1.01E-08	1.01E-08	4.37E-06	-5718.360328	0.005	43738.4	21
8	10	2	12	14862.535224	0.003	0.67283272	1E-07	5.17E-09	5.17E-09	4.37E-06	-5718.360328	0.005	43738.4	21
8	10	2	10	16892.427263	0.003	0.591981238	1E-07	2.64E-09	2.66E-09	4.37E-06	-5718.360328	0.005	43738.4	21
8	10	2	8	18667.594196	0.003	0.535687668	8E-08	6.24E-08	6.24E-08	4.37E-06	-5718.360328	0.005	43738.4	21
8	10	3	12	11582.968102	0.002	0.863336574	2E-07	1.8E-08	1.8E-08	4.37E-06	-5718.360328	0.005	43738.4	21
8	10	3	10	13495.65062	0.002	0.740979467	1E-07	2.11E-08	2.12E-08	4.37E-06	-5718.360328	0.005	43738.4	21
8	10	3	8	15170.819537	0.002	0.659160171	1E-07	2.48E-07	2.48E-07	4.37E-06	-5718.360328	0.005	43738.4	21
8	10	4	12	8530.282371	0.001	1.172294136	2E-07	2.46E-08	2.46E-08	4.37E-06	-5718.360328	0.005	43738.4	21
8	10	4	10	10325.290808	0.002	0.968495724	1E-07	1.24E-07	1.24E-07	4.37E-06	-5718.360328	0.005	43738.4	21
8	10	4	8	11900.487014	0.002	0.840301745	1E-07	6.84E-07	6.84E-07	4.37E-06	-5718.360328	0.005	43738.4	21
8	10	5	12	5708.112325	0.0009	1.751892645	3E-07	2.65E-09	2.65E-09	4.37E-06	-5718.360328	0.005	43738.4	21
8	10	5	10	7383.486097	0.001	1.354373783	2E-07	4.77E-07	4.79E-07	4.37E-06	-5718.360328	0.005	43738.4	21
8	10	5	8	8857.588898	0.001	1.128975403	1E-07	1.12E-06	1.12E-06	4.37E-06	-5718.360328	0.005	43738.4	21
8	10	6	12	3123.46034	0.0005	3.201577389	5E-07	1.25E-07	1.25E-07	4.37E-06	-5718.360328	0.005	43738.4	21
8	10	6	10	4675.34971	0.0005	2.138877436	2E-07	6.02E-07	6.31E-07	4.37E-06	-5718.360328	0.005	43738.4	21
8	10	6	8	6045.824902	0.0005	1.654034009	2E-07	4.2E-07	4.2E-07	4.37E-06	-5718.360328	0.005	43738.4	21
8	10	7	12	787.618005	0.0002	12.696510157	3E-06	2.68E-09	2.68E-09	4.37E-06	-5718.360328	0.005	43738.4	21
8	10	7	10	2209.677852	0.0002	4.525546559	4E-07	2.58E-08	1.99E-07	4.37E-06	-5718.360328	0.005	43738.4	21
8	10	7	8	3472.176794	0.0002	2.88003768	2E-07	1.48E-07	1.48E-07	4.37E-06	-5718.360328	0.005	43738.4	21
8	10	8	8	1147.73994	5E-05	8.712775126	4E-07	4.1E-08	4.1E-08	4.37E-06	-5718.360328	0.005	43738.4	21
8	11	0	13	21503.31494	0.004	0.465044577	9E-08	6.64E-11	6.64E-11	4.1E-06	-5090.962765	0.005	44641.1	69
8	11	0	11	23895.043126	0.004	0.418496838	8E-08	7.7E-12	7.81E-12	4.1E-06	-5090.962765	0.005	44641.1	69
8	11	0	9	26025.143779	0.004	0.384243795	7E-08	9.55E-10	9.55E-10	4.1E-06	-5090.962765	0.005	44641.1	69
8	11	1	13	17835.953877	0.003	0.560665276	1E-07	8.36E-10	8.36E-10	4.1E-06	-5090.962765	0.005	44641.1	69
8	11	1	11	20100.133592	0.004	0.497509131	9E-08	2.26E-10	2.28E-10	4.1E-06	-5090.962765	0.005	44641.1	69
8	11	1	9	22118.665662	0.004	0.452106838	7E-08	1.15E-08	1.15E-08	4.1E-06	-5090.962765	0.005	44641.1	69
8	11	2	13	14395.195769	0.003	0.694676207	1E-07	5.12E-09	5.12E-09	4.1E-06	-5090.962765	0.005	44641.1	69
8	11	2	11	16533.568003	0.003	0.604830125	1E-07	2.83E-09	2.85E-09	4.1E-06	-5090.962765	0.005	44641.1	69
8	11	2	9	18442.39026	0.003	0.542229064	8E-08	6.82E-08	6.82E-08	4.1E-06	-5090.962765	0.005	44641.1	69
8	11	3	13	11180.216126	0.002	0.894437092	2E-07	1.86E-08	1.86E-08	4.1E-06	-5090.962765	0.005	44641.1	69
8	11	3	11	13193.341647	0.002	0.757958087	1E-07	2.2E-08	2.21E-08	4.1E-06	-5090.962765	0.005	44641.1	69
8	11	3	9	14993.364721	0.002	0.666961698	9E-08	2.6E-07	2.6E-07	4.1E-06	-5090.962765	0.005	44641.1	69
8	11	4	13	8192.634747	0.001	1.220608548	2E-07	2.73E-08	2.73E-08	4.1E-06	-5090.962765	0.005	44641.1	69
8	11	4	11	10079.684445	0.001	0.99209455	1E-07	1.26E-07	1.27E-07	4.1E-06	-5090.962765	0.005	44641.1	69
8	11	4	9	11770.724847	0.002	0.849565352	1E-07	6.73E-07	6.73E-07	4.1E-06	-5090.962765	0.005	44641.1	69
8	11	5	13	5436.994269	0.0008	1.839251525	3E-07	8.89E-10	8.89E-10	4.1E-06	-5090.962765	0.005	44641.1	69
8	11	5	11	7195.433859	0.0009	1.389770262	2E-07	4.66E-07	4.68E-07	4.1E-06	-5090.962765	0.005	44641.1	69
8	11	5	9	8775.996631	0.001	1.139471723	1E-07	9.78E-07	9.78E-07	4.1E-06	-5090.962765	0.005	44641.1	69
8	11	6	13	2921.469624	0.0004	3.422934785	5E-07	9.13E-08	9.13E-08	4.1E-06	-5090.962765	0.005	44641.1	69
8	11	6	11	4546.579677	0.0005	2.199455571	2E-07	5.41E-07	5.78E-07	4.1E-06	-5090.962765	0.005	44641.1	69
8	11	6	9	6013.534586	0.0005	1.662915521	1E-07	2.44E-07	2.44E-07	4.1E-06	-5090.962765	0.005	44641.1	69
8	11	7	13	658.944328	0.0002	15.175788872	4E-06	1.17E-09	1.17E-09	4.1E-06	-5090.962765	0.005	44641.1	69
8	11	7	11	2143.065618	0.0002	4.666212698	3E-07	1.92E-08	2.18E-07	4.1E-06	-5090.962765	0.005	44641.1	69
8	11	7	9	3491.155609	0.0002	2.864381059	1E-07	2.55E-07	2.55E-07	4.1E-06	-5090.962765	0.005	44641.1	69
8	11	8	9	1221.066231	6E-05	8.189563961	4E-07	5.4E-08	5.4E-08	4.1E-06	-5090.962765	0.005	44641.1	69
8	12	0	14	20881.107125	0.004	0.47890181	9E-08	6.15E-11	6.15E-11	3.84E-06	-4435.950042	0.005	45583.5	25
8	12	0	12	23383.517852	0.004	0.42765165	8E-08	9.23E-12	9.36E-12	3.84E-06	-4435.950042	0.005	45583.5	25
8	12	0	10	25651.199076	0.004	0.389845323	7E-08	1.08E-09	1.08E-09	3.84E-06	-4435.950042	0.005	45583.5	25
8	12	1	14	17282.898701	0.003	0.578606643	1E-07	7.95E-10	7.95E-10	3.84E-06	-4435.950042	0.005	45583.5	25
8	12	1	12	19650.510027	0.003	0.508892644	9E-08	2.52E-10	2.55E-10	3.84E-06	-4435.950042	0.005	45583.5	25
8	12	1	10	21798.381685	0.004	0.458749651	7E-08	1.26E-08	1.26E-08	3.84E-06	-4435.950042	0.005	45583.5	25
8	12	2	14	13910.548009	0.002	0.718878939	1E-07	4.97E-09	4.97E-09	3.84E-06	-4435.950042	0.005	45583.5	25
8	12	2	12	16144.94551	0.003	0.619388898	1E-07	3.02E-09	3.05E-09	3.84E-06	-4435.950042	0.005	45583.5	25
8	12	2	10	18174.837549	0.003	0.550211245	8E-08	7.24E-08	7.24E-08	3.84E-06	-4435.950042	0.005	45583.5	25
8	12	3	14	10763.920883	0.002	0.929029497	2E-07	1.87E-08	1.87E-08	3.84E-06	-4435.950042	0.005	45583.5	25
8	12	3	12	12865.378388	0.002	0.777279898	1E-07	2.29E-08	2.3E-08	3.84E-06	-4435.950042	0.005	45583.5	25
8	12	3	10	14778.060906	0.002	0.676678765	1E-07	2.63E-07	2.63E-07	3.84E-06	-4435.950042	0.005	45583.5	25
8	12	4	14	7845.465273	0.001	1.274621664	2E-07	2.85E-08	2.85E-08	3.84E-06	-4435.950042	0.005	45583.5	25
8	12	4	12	9812.692658	0.001	1.019088272	1E-07	1.29E-07	1.29E-07	3.84E-06	-4435.950042	0.005	45583.5	25
8	12	4	10	11607.701094	0.001	0.861497028	1E-07	6.39E-07	6.39E-07	3.84E-06	-4435.950042	0.005	45583.5	25
8	12	5	14	5160.761756	0.0008	1.937698439	3E-07	2.41E-10	2.41E-10	3.84E-06	-4435.950042	0.005	45583.5	25
8	12	5	12	6990.522611	0.0008	1.430508212	2E-07	4.52E-07	4.55E-07	3.84E-06	-4435.950042	0.005	45583.5	25
8	12	5	10	8665.896383	0.0009	1.153948716	1E-07	8.11E-07	8.11E-07	3.84E-06	-4435.950042	0.005	45583.5	25
8	12	6	14	2719.349791	0.0004	3.677349649	5E-07	6.6E-08	6.6E-08	3.84E-06	-4435.950042	0.005	45583.5	25
8	12	6	12	4405.870626	0.0004	2.269698965	2E-07	4.78E-07	5.24E-07	3.84E-06	-4435.950042	0.005	45583.5	25
8	12	6	10	5957.759996	0.0004	1.678483189	1E-07	1.06E-07	1.06E-07	3.84E-06	-4435.950042	0.005	45583.5	25
8	12	7	14	536.0095	0.0001	18.656385754	5E-06	4.38E-10	4.38E-10	3.84E-06	-4435.950042	0.005	45583.5	25
8	12	7	12	2070.028291	0.0001	4.83085185	3E-07	1.35E-08	2.35E-07	3.84E-06	-4435.950042	0.005	45583.5	25
8	12	7	10	3492.088138	0.0001	2.863616153	1E-07	3.82E-07	3.82E-07	3.84E-06	-4435.950042	0.005	45583.5	25
8	12	8	10	1282.410286	7E-05	7.797816431	4E-07	6.59E-08	6.59E-08	3.84E-06	-4435.950042	0.005	45583.5	25
8	13	0	15	20234.563876	0.004	0.494203881	9E-08	5.65E-11	5.65E-11	3.6E-06	-3759.686299	0.005	46556.5	81
8	13	0	13	22834.591406	0.004	0.437932075	8E-08	1.09E-11	1.11E-11	3.6E-06	-3759.686299	0.005	46556.5	81
8	13	0	11	25226.319593	0.004	0.396411374	7E-08	1.18E-09	1.18E-09	3.6E-06	-3759.686299	0.005	46556.5	81
8	13	1	15	16708.789196	0.003	0.598487412	1E-07	7.41E-10	7.41E-10	3.6E-06	-3759.686299	0.005	46556.5	81
8	13	1	13	19167.230343	0.003	0.521723787	9E-08	2.81E-10	2.84E-10	3.6E-06	-3759.686299	0.005	46556.5	81
8	13	1	11	21431.410058	0.003	0.466604856	7E-08	1.35E-08	1.35E-08	3.6E-06	-3759.686299	0.005	46556.5	81
8	13	2	15	13408.260529	0.002	0.745808897	1E-07	4.77E-09	4.77E-09	3.6E-06	-3759.686299	0.005	46556.5	81
8	13	2	13	15726.472235	0.002	0.635870515	1E-07	3.23E-09	3.26E-09	3.6E-06	-3759.686299	0.005	46556.5	81
8	13	2	11	17864.84447	0.003	0.559758582	8E-08	7.46E-08	7.46E-08	3.6E-06	-3759.686299	0.005	46556.5	81
8	13	3	15	10333.611035	0.002	0.967715929	2E-07	1.85E-08	1.85E-08	3.6E-06	-3759.686299	0.005	46556.5	81
8	13	3	13	12511.492592	0.002	0.79926515	1E-07	2.39E-08	2.4E-08	3.6E-06	-3759.686299	0.005	46556.5	81
8	13	3	11	14524.618113	0.002	0.68848626	9E-08	2.59E-07	2.59E-07	3.6E-06	-3759.686299	0.005	46556.5	81
8	13	4	15	7488.222933	0.001	1.335430327	2E-07	2.84E-08	2.84E-08	3.6E-06	-3759.686299	0.005	46556.5	81
8	13	4	13	9523.911214	0.001	1.049988789	1E-07	1.31E-07	1.32E-07	3.6E-06	-3759.686299	0.005	46556.5	81
8	13	4	11	11410.960911	0.001	0.876350386	1E-07	5.85E-07	5.85E-07	3.6E-06	-3759.686299	0.005	46556.5	81
8	13	5	15	4878.868209	0.0007	2.049655693	3E-07	5.77E-11	5.77E-11	3.6E-06	-3759.686299	0.005	46556.5	81
8	13	5	13	6768.270735	0.0007	1.477482269	2E-07	4.35E-07	4.39E-07	3.6E-06	-3759.686299	0.005	46556.5	81
8	13	5	11	8526.710325	0.0008	1.172785238	1E-07	6.3E-07	6.3E-07	3.6E-06	-3759.686299	0.005	46556.5	81
8	13	6	15	2516.686291	0.0003	3.97347895	5E-07	4.71E-08	4.71E-08	3.6E-06	-3759.686299	0.005	46556.5	81
8	13	6	13	4252.74609	0.0003	2.351421832	2E-07	4.12E-07	4.69E-07	3.6E-06	-3759.686299	0.005	46556.5	81
8	13	6	11	5877.856143	0.0004	1.701300569	1E-07	2.17E-08	2.17E-08	3.6E-06	-3759.686299	0.005	46556.5	81
8	13	7	15	418.744903	0.0001	23.880887692	6E-06	1.33E-10	1.33E-10	3.6E-06	-3759.686299	0.005	46556.5	81
8	13	7	13	1990.220794	8E-05	5.024568143	2E-07	8.87E-09	2.5E-07	3.6E-06	-3759.686299	0.005	46556.5	81
8	13	7	11	3474.342084	7E-05	2.878242775	6E-08	5.21E-07	5.21E-07	3.6E-06	-3759.686299	0.005	46556.5	81
8	13	8	11	1331.276466	9E-05	7.511587755	5E-07	7.52E-08	7.52E-08	3.6E-06	-3759.686299	0.005	46556.5	81
8	14	0	16	19563.249335	0.004	0.511162529	1E-07	5.18E-11	5.18E-11	3.38E-06	-3068.830211	0.005	47550.5	29
8	14	0	14	22248.226956	0.004	0.44947402	8E-08	1.28E-11	1.3E-11	3.38E-06	-3068.830211	0.005	47550.5	29
8	14	0	12	24750.637683	0.004	0.404029994	7E-08	1.27E-09	1.27E-09	3.38E-06	-3068.830211	0.005	47550.5	29
8	14	1	16	16112.983568	0.003	0.620617526	1E-07	6.9E-10	6.9E-10	3.38E-06	-3068.830211	0.005	47550.5	29
8	14	1	14	18650.018532	0.003	0.536192497	9E-08	3.1E-10	3.13E-10	3.38E-06	-3068.830211	0.005	47550.5	29
8	14	1	12	21017.629858	0.003	0.475791042	8E-08	1.4E-08	1.4E-08	3.38E-06	-3068.830211	0.005	47550.5	29
8	14	2	16	12887.52796	0.002	0.775944	1E-07	4.54E-09	4.54E-09	3.38E-06	-3068.830211	0.005	47550.5	29
8	14	2	14	15277.66784	0.002	0.654550165	1E-07	3.45E-09	3.48E-09	3.38E-06	-3068.830211	0.005	47550.5	29
8	14	2	12	17512.065341	0.002	0.571034873	8E-08	7.48E-08	7.48E-08	3.38E-06	-3068.830211	0.005	47550.5	29
8	14	3	16	9888.370506	0.002	1.011288968	2E-07	1.79E-08	1.79E-08	3.38E-06	-3068.830211	0.005	47550.5	29
8	14	3	14	12131.040714	0.002	0.824331583	1E-07	2.49E-08	2.51E-08	3.38E-06	-3068.830211	0.005	47550.5	29
8	14	3	12	14232.498219	0.002	0.702617337	9E-08	2.48E-07	2.48E-07	3.38E-06	-3068.830211	0.005	47550.5	29
8	14	4	16	7119.951825	0.001	1.404503885	2E-07	2.7E-08	2.7E-08	3.38E-06	-3068.830211	0.005	47550.5	29
8	14	4	14	9212.585104	0.001	1.085471655	1E-07	1.33E-07	1.34E-07	3.38E-06	-3068.830211	0.005	47550.5	29
8	14	4	12	11179.812489	0.001	0.894469385	1E-07	5.14E-07	5.14E-07	3.38E-06	-3068.830211	0.005	47550.5	29
8	14	5	16	4590.420702	0.0005	2.178449569	3E-07	2.52E-11	2.52E-11	3.38E-06	-3068.830211	0.005	47550.5	29
8	14	5	14	6527.881587	0.0006	1.531890532	2E-07	4.14E-07	4.19E-07	3.38E-06	-3068.830211	0.005	47550.5	29
8	14	5	12	8357.642442	0.0007	1.19650967	1E-07	4.48E-07	4.48E-07	3.38E-06	-3068.830211	0.005	47550.5	29
8	14	6	16	2312.812324	0.0002	4.323740364	4E-07	3.29E-08	3.29E-08	3.38E-06	-3068.830211	0.005	47550.5	29
8	14	6	14	4086.469622	0.0003	2.447100046	2E-07	3.45E-07	4.14E-07	3.38E-06	-3068.830211	0.005	47550.5	29
8	14	6	12	5772.990457	0.0003	1.732204492	9E-08	1.38E-09	1.38E-09	3.38E-06	-3068.830211	0.005	47550.5	29
8	14	7	16	306.999783	7E-05	32.573312926	7E-06	2.9E-11	2.9E-11	3.38E-06	-3068.830211	0.005	47550.5	29
8	14	7	14	1903.129332	2E-05	5.254503639	7E-08	5.25E-09	2.61E-07	3.38E-06	-3068.830211	0.005	47550.5	29
8	14	7	12	3437.148123	2E-05	2.909388726	2E-08	6.55E-07	6.55E-07	3.38E-06	-3068.830211	0.005	47550.5	29
8	14	8	12	1367.119831	0.0001	7.314647753	6E-07	8.03E-08	8.03E-08	3.38E-06	-3068.830211	0.005	47550.5	29
8	15	0	17	18866.082474	0.004	0.530051748	1E-07	4.73E-11	4.73E-11	3.19E-06	-2370.434172	0.005	48555.3	93
8	15	0	15	21623.816002	0.004	0.462453066	8E-08	1.48E-11	1.51E-11	3.19E-06	-2370.434172	0.005	48555.3	93
8	15	0	13	24223.843532	0.004	0.412816405	7E-08	1.32E-09	1.32E-09	3.19E-06	-2370.434172	0.005	48555.3	93
8	15	1	17	15494.217785	0.003	0.645402055	1E-07	6.38E-10	6.38E-10	3.19E-06	-2370.434172	0.005	48555.3	93
8	15	1	15	18098.041323	0.003	0.552545981	9E-08	3.43E-10	3.47E-10	3.19E-06	-2370.434172	0.005	48555.3	93
8	15	1	13	20556.48247	0.003	0.48646455	7E-08	1.42E-08	1.42E-08	3.19E-06	-2370.434172	0.005	48555.3	93
8	15	2	17	12346.950341	0.002	0.809916597	1E-07	4.28E-09	4.28E-09	3.19E-06	-2370.434172	0.005	48555.3	93
8	15	2	15	14797.512655	0.002	0.675789251	1E-07	3.68E-09	3.71E-09	3.19E-06	-2370.434172	0.005	48555.3	93
8	15	2	13	17115.724361	0.002	0.584258065	8E-08	7.31E-08	7.31E-08	3.19E-06	-2370.434172	0.005	48555.3	93
8	15	3	17	9426.724165	0.001	1.060813897	2E-07	1.7E-08	1.7E-08	3.19E-06	-2370.434172	0.005	48555.3	93
8	15	3	15	11722.863161	0.002	0.853033927	1E-07	2.6E-08	2.62E-08	3.19E-06	-2370.434172	0.005	48555.3	93
8	15	3	13	13900.744718	0.002	0.719385918	9E-08	2.29E-07	2.29E-07	3.19E-06	-2370.434172	0.005	48555.3	93
8	15	4	17	6739.186226	0.0008	1.483858683	2E-07	2.46E-08	2.46E-08	3.19E-06	-2370.434172	0.005	48555.3	93
8	15	4	15	8877.475059	0.001	1.12644642	1E-07	1.35E-07	1.36E-07	3.19E-06	-2370.434172	0.005	48555.3	93
8	15	4	13	10913.16334	0.001	0.916324597	9E-08	4.31E-07	4.31E-07	3.19E-06	-2370.434172	0.005	48555.3	93
8	15	5	17	4294.09093	0.0004	2.328781612	2E-07	4.58E-11	4.58E-11	3.19E-06	-2370.434172	0.005	48555.3	93
8	15	5	15	6268.120335	0.0005	1.595374604	1E-07	3.88E-07	3.94E-07	3.19E-06	-2370.434172	0.005	48555.3	93
8	15	5	13	8157.522861	0.0006	1.225862332	9E-08	2.8E-07	2.8E-07	3.19E-06	-2370.434172	0.005	48555.3	93
8	15	6	17	2106.7509	0.0001	4.746645652	3E-07	2.23E-08	2.23E-08	3.19E-06	-2370.434172	0.005	48555.3	93
8	15	6	15	3905.938418	0.0002	2.560204215	1E-07	2.79E-07	3.63E-07	3.19E-06	-2370.434172	0.005	48555.3	93
8	15	6	13	5641.998216	0.0002	1.772421688	6E-08	4.95E-08	4.95E-08	3.19E-06	-2370.434172	0.005	48555.3	93
8	15	7	17	200.55615	3E-05	49.861348056	7E-06	3.51E-12	3.51E-12	3.19E-06	-2370.434172	0.005	48555.3	93
8	15	7	15	1807.997029	5E-05	5.53098254	1E-07	2.69E-09	2.66E-07	3.19E-06	-2370.434172	0.005	48555.3	93
8	15	7	13	3379.47292	8E-05	2.959041317	7E-08	7.7E-07	7.7E-07	3.19E-06	-2370.434172	0.005	48555.3	93
8	15	8	13	1389.252126	0.0002	7.198117471	8E-07	8E-08	8E-08	3.19E-06	-2370.434172	0.005	48555.3	93
8	16	0	18	18141.132562	0.003	0.5512335	1E-07	4.3E-11	4.3E-11	3.02E-06	-1672.129692	0.005	49560	33
8	16	0	16	20959.949854	0.004	0.477100378	8E-08	1.71E-11	1.74E-11	3.02E-06	-1672.129692	0.005	49560	33
8	16	0	14	23644.927474	0.004	0.422923691	7E-08	1.35E-09	1.35E-09	3.02E-06	-1672.129692	0.005	49560	33
8	16	1	18	14850.404907	0.002	0.673382313	1E-07	5.9E-10	5.9E-10	3.02E-06	-1672.129692	0.005	49560	33
8	16	1	16	17509.684087	0.003	0.571112531	9E-08	3.76E-10	3.81E-10	3.02E-06	-1672.129692	0.005	49560	33
8	16	1	14	20046.719051	0.003	0.498834746	7E-08	1.41E-08	1.41E-08	3.02E-06	-1672.129692	0.005	49560	33
8	16	2	18	11784.337376	0.002	0.848583987	1E-07	4.03E-09	4.03E-09	3.02E-06	-1672.129692	0.005	49560	33
8	16	2	16	14284.228479	0.002	0.700072812	1E-07	3.91E-09	3.96E-09	3.02E-06	-1672.129692	0.005	49560	33
8	16	2	14	16674.368359	0.002	0.599722867	8E-08	6.93E-08	6.93E-08	3.02E-06	-1672.129692	0.005	49560	33
8	16	3	18	8946.449171	0.001	1.117761897	2E-07	1.59E-08	1.59E-08	3.02E-06	-1672.129692	0.005	49560	33
8	16	3	16	11285.071025	0.001	0.886126457	1E-07	2.72E-08	2.74E-08	3.02E-06	-1672.129692	0.005	49560	33
8	16	3	14	13527.741232	0.002	0.73922171	8E-08	2.05E-07	2.05E-07	3.02E-06	-1672.129692	0.005	49560	33
8	16	4	18	6343.773468	0.0007	1.576348848	2E-07	2.12E-08	2.12E-08	3.02E-06	-1672.129692	0.005	49560	33
8	16	4	16	8516.652343	0.0008	1.174170272	1E-07	1.36E-07	1.36E-07	3.02E-06	-1672.129692	0.005	49560	33
8	16	4	14	10609.285622	0.0009	0.942570533	8E-08	3.39E-07	3.39E-07	3.02E-06	-1672.129692	0.005	49560	33
8	16	5	18	3987.959428	0.0003	2.507548078	2E-07	1.37E-10	1.37E-10	3.02E-06	-1672.129692	0.005	49560	33
8	16	5	16	5987.121221	0.0003	1.670251801	1E-07	3.56E-07	3.64E-07	3.02E-06	-1672.129692	0.005	49560	33
8	16	5	14	7924.582106	0.0004	1.261896194	7E-08	1.41E-07	1.41E-07	3.02E-06	-1672.129692	0.005	49560	33
8	16	6	18	1897.104983	5E-06	5.27118957	1E-08	1.45E-08	1.45E-08	3.02E-06	-1672.129692	0.005	49560	33
8	16	6	16	3709.512843	3E-05	2.695771769	2E-08	2.15E-07	3.15E-07	3.02E-06	-1672.129692	0.005	49560	33
8	16	6	14	5483.17014	7E-05	1.823762485	2E-08	1.62E-07	1.62E-07	3.02E-06	-1672.129692	0.005	49560	33
8	16	7	18	99.140119	2E-05	100.867339084	2E-05	1.04E-13	1.04E-13	3.02E-06	-1672.129692	0.005	49560	33
8	16	7	16	1703.700302	0.0001	5.869576937	4E-07	1.08E-09	2.63E-07	3.02E-06	-1672.129692	0.005	49560	33
8	16	7	14	3299.82985	0.0002	3.030459283	2E-07	8.45E-07	8.45E-07	3.02E-06	-1672.129692	0.005	49560	33
8	16	8	14	1396.700519	0.0002	7.159730997	1E-06	7.39E-08	7.39E-08	3.02E-06	-1672.129692	0.005	49560	33
8	17	0	19	17385.271455	0.003	0.575199532	1E-07	3.91E-11	3.91E-11	2.86E-06	-982.465666	0.005	50552.3	105
8	17	0	17	20254.050981	0.003	0.493728391	8E-08	1.96E-11	1.99E-11	2.86E-06	-982.465666	0.005	50552.3	105
8	17	0	15	23011.784509	0.004	0.434559953	7E-08	1.34E-09	1.34E-09	2.86E-06	-982.465666	0.005	50552.3	105
8	17	1	19	14178.291163	0.002	0.705303614	1E-07	5.42E-10	5.42E-10	2.86E-06	-982.465666	0.005	50552.3	105
8	17	1	17	16882.186292	0.002	0.592340342	8E-08	4.12E-10	4.18E-10	2.86E-06	-982.465666	0.005	50552.3	105
8	17	1	15	19486.009829	0.003	0.513188697	7E-08	1.35E-08	1.35E-08	2.86E-06	-982.465666	0.005	50552.3	105
8	17	2	19	11196.369826	0.002	0.893146632	1E-07	3.77E-09	3.77E-09	2.86E-06	-982.465666	0.005	50552.3	105
8	17	2	17	13734.918847	0.002	0.728071284	9E-08	4.16E-09	4.21E-09	2.86E-06	-982.465666	0.005	50552.3	105
8	17	2	15	16185.481162	0.002	0.617837672	7E-08	6.37E-08	6.37E-08	2.86E-06	-982.465666	0.005	50552.3	105
8	17	3	19	8444.244759	0.0009	1.18423853	1E-07	1.45E-08	1.45E-08	2.86E-06	-982.465666	0.005	50552.3	105
8	17	3	17	10814.692671	0.001	0.924667978	9E-08	2.84E-08	2.86E-08	2.86E-06	-982.465666	0.005	50552.3	105
8	17	3	15	13110.831668	0.001	0.762728121	8E-08	1.75E-07	1.75E-07	2.86E-06	-982.465666	0.005	50552.3	105
8	17	4	19	5930.55866	0.0004	1.686181787	1E-07	1.72E-08	1.72E-08	2.86E-06	-982.465666	0.005	50552.3	105
8	17	4	17	8127.154733	0.0006	1.23044292	9E-08	1.35E-07	1.36E-07	2.86E-06	-982.465666	0.005	50552.3	105
8	17	4	15	10265.443566	0.0007	0.974142027	7E-08	2.46E-07	2.46E-07	2.86E-06	-982.465666	0.005	50552.3	105
8	17	5	19	3669.230511	6E-05	2.725367068	4E-08	3.48E-10	3.48E-10	2.86E-06	-982.465666	0.005	50552.3	105
8	17	5	17	5682.059437	0.0002	1.759925272	5E-08	3.18E-07	3.27E-07	2.86E-06	-982.465666	0.005	50552.3	105
8	17	5	15	7656.088842	0.0003	1.306149942	4E-08	4.4E-08	4.4E-08	2.86E-06	-982.465666	0.005	50552.3	105
8	17	6	19	1681.844251	0.0001	5.945853782	5E-07	8.81E-09	8.81E-09	2.86E-06	-982.465666	0.005	50552.3	105
8	17	6	17	3494.719407	0.0001	2.861460059	1E-07	1.56E-07	2.73E-07	2.86E-06	-982.465666	0.005	50552.3	105
8	17	6	15	5293.906924	0.0001	1.888964076	4E-08	3.25E-07	3.25E-07	2.86E-06	-982.465666	0.005	50552.3	105
8	17	7	19	2.427944	7E-05	4118.71113996	0.1	9.29E-22	9.29E-22	2.86E-06	-982.465666	0.005	50552.3	105
8	17	7	17	1588.524657	0.0002	6.295149374	9E-07	2.54E-10	2.5E-07	2.86E-06	-982.465666	0.005	50552.3	105
8	17	7	15	3195.965536	0.0003	3.12894488	3E-07	8.65E-07	8.65E-07	2.86E-06	-982.465666	0.005	50552.3	105
8	17	8	15	1387.968507	0.0003	7.204774424	1E-06	6.25E-08	6.25E-08	2.86E-06	-982.465666	0.005	50552.3	105
8	18	0	20	16593.51868	0.003	0.602644936	9E-08	3.55E-11	3.55E-11	2.69E-06	-311.562108	0.005	51517.6	37
8	18	0	18	19501.700146	0.003	0.512775805	8E-08	2.21E-11	2.25E-11	2.69E-06	-311.562108	0.005	51517.6	37
8	18	0	16	22320.517438	0.003	0.448018288	6E-08	1.29E-09	1.29E-09	2.69E-06	-311.562108	0.005	51517.6	37
8	18	1	20	13472.80493	0.002	0.742235938	1E-07	4.97E-10	4.97E-10	2.69E-06	-311.562108	0.005	51517.6	37
8	18	1	18	16210.972492	0.002	0.616866138	8E-08	4.47E-10	4.53E-10	2.69E-06	-311.562108	0.005	51517.6	37
8	18	1	16	18870.251671	0.002	0.529934639	7E-08	1.26E-08	1.26E-08	2.69E-06	-311.562108	0.005	51517.6	37
8	18	2	20	10577.95457	0.001	0.945362351	1E-07	3.51E-09	3.51E-09	2.69E-06	-311.562108	0.005	51517.6	37
8	18	2	18	13144.904961	0.001	0.760751031	8E-08	4.4E-09	4.46E-09	2.69E-06	-311.562108	0.005	51517.6	37
